Player_ID,Player_Name,Gender,Age,Country,Team,Position,Sport_Type,Match_ID,Tournament,Match_Date,Opponent_Team,Venue,City,Score,Assists,Goals,Wickets,Minutes_Played,Rating,Match_Fee,Bonus,Sponsorship_Amount,Ticket_Sales,Fan_ID,Ticket_Type,Payment_Mode,Feedback_Score,Coach_Name,Win_Status,unfied_Record,Total_Earning,Performence_Score,Merch_Sales,Revenue,Age_group,Performance_level,gender_numeric,Win_status_numeric
p8069,maria,female,23,india,team d,batsman,cricket,m63005,league,06-08-2021,team d,stadium 1,berlin,119,4,0,4,82,7.6,2962.15,604.81,8856.46,3346.45,f95112,vip,online,3,patel,lose,p8069-f95112,12423.42,143,0,3346.45,adult,high,2,2
p9843,david,female,44,germany,team d,bowler,basketball,m61957,friendly,06-08-2021,team b,ground 3,london,126,9,4,3,67,4.45,1312.14,1936.19,3157.38,273.33,f80314,vvip,credit card,5,patel,win,p9843-f80314,6405.71,168,0,273.33,senior,medium,2,1
p5885,priya,male,42,brazil,team d,bowler,football,m71584,championship,06-08-2021,team e,stadium 1,berlin,18,8,4,1,102,3.65,4336.16,724.21,8582.33,3439.54,f73661,vip,upi,2,smith,draw,p5885-f73661,13642.7,50,0,3439.54,senior,low,1,3
p1006,mike,female,36,australia,team c,defender,cricket,m34802,world cup,11-08-2021,team a,arena 2,berlin,67,8,2,0,21,4.41,4579.48,786.65,9132.73,9832.38,f26744,vvip,upi,1,anderson,win,p1006-f26744,14498.86,89,0,9832.38,senior,medium,2,1
p9586,mike,male,22,australia,team e,forward,football,m52592,league,12-08-2021,team a,court 4,new york,11,6,4,0,79,4.48,1212.31,23.38,6264.73,7961.81,f74428,vip,upi,5,brown,draw,p9586-f74428,7500.42,35,0,7961.81,adult,medium,1,3
p3485,maria,male,19,south africa,team e,goalkeeper,football,m60641,friendly,12-08-2021,team b,arena 2,berlin,36,3,4,1,47,5.25,1594.92,369.46,7894.63,6352.28,f69985,vip,cash,4,smith,draw,p3485-f69985,9859.01,58,0,6352.28,junior,medium,1,3
p7750,amit,male,44,usa,team b,goalkeeper,cricket,m86141,friendly,12-08-2021,team c,stadium 1,berlin,28,3,4,4,46,3.17,3862.46,160.76,7054.52,891.19,f60096,vip,credit card,3,brown,win,p7750-f60096,11077.74,62,0,891.19,senior,low,1,1
p9377,amit,female,21,south africa,team d,goalkeeper,tennis,m14511,friendly,12-08-2021,team c,court 4,new york,81,5,1,1,112,2.36,2326.75,885.4,8033.22,1894.23,f38645,regular,online,5,rahul,win,p9377-f38645,11245.37,98,0,1894.23,adult,low,2,1
p6851,sara,male,39,australia,team d,goalkeeper,football,m33683,league,02-09-2021,team d,ground 3,london,53,5,0,4,28,9.66,3978.89,1661.35,7071.41,796.68,f38805,regular,cash,4,lee,win,p6851-f38805,12711.65,79,0,796.68,senior,high,1,1
p4388,sara,male,28,germany,team e,batsman,cricket,m69147,world cup,04-09-2021,team d,ground 3,sydney,68,0,2,0,62,6.15,3007.94,300.8,7213.88,4749.45,f75208,vvip,upi,4,rahul,draw,p4388-f75208,10522.62,74,0,4749.45,adult,medium,1,3
p8161,carlos,male,39,uk,team c,forward,tennis,m43212,friendly,04-09-2021,team d,court 4,berlin,125,0,0,0,15,1.37,3424.91,312.65,9111.72,8747.38,f23925,regular,online,3,lee,lose,p8161-f23925,12849.28,125,0,8747.38,senior,low,1,2
p6824,carlos,female,18,germany,team d,defender,football,m60429,world cup,04-09-2021,team a,ground 3,delhi,93,8,4,4,93,9.69,4713.69,1858.07,1338.71,7884.67,f46584,vvip,upi,5,patel,draw,p6824-f46584,7910.47,137,0,7884.67,junior,high,2,3
p9464,priya,male,24,germany,team a,forward,basketball,m41711,championship,04-09-2021,team e,ground 3,delhi,134,2,0,1,23,4.77,1403,1000.32,8537.32,5618.41,f43504,vvip,upi,5,patel,draw,p9464-f43504,10940.64,142,0,5618.41,adult,medium,1,3
p8843,mike,male,35,brazil,team c,defender,basketball,m92783,world cup,06-09-2021,team e,arena 2,london,66,1,1,0,108,9.87,4159.71,1655.56,5589.48,9157.91,f44897,vvip,online,3,smith,lose,p8843-f44897,11404.75,71,0,9157.91,senior,high,1,2
p9591,mike,female,26,germany,team d,forward,tennis,m89458,championship,08-09-2021,team b,court 4,berlin,121,1,0,2,106,9.28,4239.77,621.93,8611.76,9201.69,f18087,regular,online,4,patel,draw,p9591-f18087,13473.46,131,0,9201.69,adult,high,2,3
p9666,liu,female,20,india,team d,goalkeeper,football,m12712,league,08-09-2021,team a,court 4,london,83,9,3,2,8,9.51,1919.43,1622.53,7781.97,7016.23,f78844,vvip,online,4,lee,lose,p9666-f78844,11323.93,118,0,7016.23,adult,high,2,2
p1831,priya,female,27,brazil,team d,forward,tennis,m90250,friendly,09-09-2021,team a,stadium 1,new york,24,8,3,0,86,3.85,2043.35,948.77,5813.57,2024.26,f54934,vip,online,4,patel,win,p1831-f54934,8805.69,49,0,2024.26,adult,low,2,1
p3661,david,male,27,uk,team b,forward,basketball,m43955,championship,10-09-2021,team d,ground 3,new york,79,0,3,1,38,8.32,3993.49,1944.9,1635.69,8832.56,f80916,regular,cash,1,smith,win,p3661-f80916,7574.08,92,0,8832.56,adult,high,1,1
p2743,priya,male,23,germany,team d,defender,cricket,m76420,friendly,02-10-2021,team a,arena 2,sydney,100,3,2,0,21,6.76,3814.48,184.45,2728.72,4257.82,f28693,regular,upi,3,rahul,win,p2743-f28693,6727.65,112,0,4257.82,adult,medium,1,1
p2936,priya,male,18,brazil,team e,forward,cricket,m49372,league,02-10-2021,team a,stadium 1,delhi,125,0,0,2,36,3.06,1840.31,1797.6,9374.34,4548.16,f11470,regular,credit card,4,rahul,win,p2936-f11470,13012.25,133,0,4548.16,junior,low,1,1
p4258,david,male,27,australia,team a,batsman,football,m28675,world cup,03-10-2021,team b,court 4,london,73,7,3,4,28,4.05,3466.49,1939.12,3476,9337.73,f17328,vvip,cash,2,lee,draw,p4258-f17328,8881.61,112,0,9337.73,adult,medium,1,3
p4053,carlos,male,21,ysa,team e,defender,tennis,m58878,championship,03-10-2021,team a,court 4,london,112,4,4,3,103,1.3,3473.84,839.43,3419.84,1199.55,f90959,vvip,credit card,2,lee,lose,p4053-f90959,7733.11,144,0,1199.55,adult,low,1,2
p8238,liu,female,15,brazil,team a,batsman,cricket,m20774,league,04-10-2021,team e,arena 2,sydney,40,5,3,0,117,4.12,1762.79,5.54,2898.02,7946.95,f96780,vip,cash,2,rahul,lose,p8238-f96780,4666.35,59,0,7946.95,junior,medium,2,2
p9810,david,female,33,australia,team e,bowler,basketball,m77310,world cup,04-10-2021,team c,ground 3,berlin,77,8,1,1,88,4.29,1721.84,1298.06,1845.53,5056.57,f42468,vvip,online,2,lee,win,p9810-f42468,4865.43,100,0,5056.57,senior,medium,2,1
p1193,liu,female,24,south africa,team c,forward,cricket,m41816,friendly,04-10-2021,team d,stadium 1,london,122,5,3,2,58,9.73,3354.92,1887.71,4625.84,7813.18,f56660,nan,credit card,1,smith,win,p1193-f56660,9868.47,149,0,7813.18,adult,high,2,1
p8434,liu,female,15,germany,team b,batsman,basketball,m46514,championship,05-10-2021,team d,court 4,new york,45,1,0,1,0,9.52,2784.89,1292.24,7334.41,9672.79,f21587,vip,credit card,2,brown,draw,p8434-f21587,11411.54,51,0,9672.79,junior,high,2,3
p4537,sara,female,15,germany,team c,bowler,football,m28895,league,06-10-2021,team d,court 4,london,117,8,3,3,43,9.45,4466.83,1661.2,7401.48,8940.44,f53805,vip,credit card,5,smith,lose,p4537-f53805,13529.51,154,0,8940.44,junior,high,2,2
p2741,mike,male,34,uk,team b,goalkeeper,cricket,m31199,friendly,06-10-2021,team e,court 4,new york,134,5,0,0,52,1.24,897.25,1239.38,6262.59,4158.8,f68607,vip,upi,1,smith,win,p2741-f68607,8399.22,144,0,4158.8,senior,low,1,1
p2577,carlos,male,42,australia,team a,bowler,cricket,m70668,friendly,06-10-2021,team a,stadium 1,london,67,9,0,3,74,9.72,3829.82,1542.56,4664.64,273.46,f84212,vvip,credit card,5,anderson,lose,p2577-f84212,10037.02,97,0,273.46,senior,high,1,2
p3727,john,male,42,south africa,team b,goalkeeper,basketball,m38292,world cup,06-10-2021,team a,ground 3,berlin,147,8,2,4,68,3.67,3135.16,799.44,7533.84,9268.15,f69771,vvip,cash,1,smith,win,p3727-f69771,11468.44,185,0,9268.15,senior,low,1,1
p3828,carlos,female,30,south africa,team d,goalkeeper,cricket,m12149,league,06-10-2021,team b,court 4,sydney,104,4,2,0,48,9.28,519.89,377.96,3136.87,5225.64,f68482,regular,cash,2,smith,lose,p3828-f68482,4034.72,118,0,5225.64,adult,high,2,2
p3916,david,male,26,south africa,team a,batsman,cricket,m41521,championship,07-10-2021,team d,court 4,berlin,115,3,4,0,104,1.94,2651.36,338.24,2875.31,8684.06,f53280,vvip,online,5,smith,win,p3916-f53280,5864.91,133,0,8684.06,adult,low,1,1
p8726,carlos,female,37,india,team a,batsman,basketball,m30600,world cup,09-10-2021,team e,stadium 1,delhi,112,4,2,1,92,5.08,2491.75,961.16,4758.12,164.04,f35894,regular,credit card,3,lee,draw,p8726-f35894,8211.03,130,0,164.04,senior,medium,2,3
p1062,priya,male,31,usa,team e,batsman,cricket,m36415,world cup,10-10-2021,team c,ground 3,sydney,104,0,0,3,109,9.09,3992.15,1332.13,1604.73,8655.73,f51756,regular,upi,2,anderson,draw,p1062-f51756,6929.01,116,0,8655.73,senior,high,1,3
p7252,liu,male,28,uk,team a,goalkeeper,basketball,m77739,championship,10-10-2021,team d,court 4,delhi,123,9,0,3,97,3.7,4904.53,1062.24,3375.16,6514.57,f24973,vip,credit card,5,lee,lose,p7252-f24973,9341.93,153,0,6514.57,adult,low,1,2
p7014,carlos,female,43,uk,team a,bowler,tennis,m88567,world cup,11-10-2021,team d,court 4,new york,13,4,1,1,46,2.42,3639.24,446.15,3427.96,572.79,f85131,vvip,credit card,5,lee,lose,p7014-f85131,7513.35,28,0,572.79,senior,low,2,2
p6914,liu,female,25,germany,team e,defender,cricket,m65638,friendly,11-10-2021,team c,stadium 1,sydney,98,5,2,1,68,5.72,4483.6,999.99,8979.26,4461.94,f30685,regular,online,3,rahul,draw,p6914-f30685,14462.85,118,0,4461.94,adult,medium,2,3
p6170,john,male,34,south africa,team e,bowler,football,m17239,league,02-11-2021,team c,court 4,new york,21,8,2,4,93,3.58,1175.98,28.98,3404.52,9169.94,f50541,regular,credit card,3,brown,win,p6170-f50541,4609.48,59,0,9169.94,senior,low,1,1
p8752,liu,male,19,south africa,team e,goalkeeper,basketball,m12717,world cup,02-11-2021,team b,stadium 1,new york,6,2,0,0,116,1.9,1345.8,107.12,8316.87,9556.13,f54973,vip,online,1,lee,lose,p8752-f54973,9769.79,10,0,9556.13,junior,low,1,2
p7132,mike,male,17,brazil,team b,bowler,basketball,m25241,friendly,05-11-2021,team e,stadium 1,london,117,0,1,0,98,6.12,2595.7,1781.35,8755.33,7784.04,f23210,vvip,credit card,1,brown,lose,p7132-f23210,13132.38,120,0,7784.04,junior,medium,1,2
p9494,david,male,21,zrazil,team c,bowler,yootball,m45810,friendly,05-11-2021,team e,stadium 1,new york,76,6,2,3,43,1.18,3385.22,228.54,1031.25,9284.55,f15627,vip,upi,1,patel,lose,p9494-f15627,4645.01,106,0,9284.55,adult,low,1,2
p4367,liu,female,38,south africa,team c,goalkeeper,cricket,m93992,world cup,06-11-2021,team d,stadium 1,berlin,109,9,4,1,17,1.39,2504.32,1874.85,7348.13,2817.89,f75072,regular,cash,4,brown,lose,p4367-f75072,11727.3,143,0,2817.89,senior,low,2,2
p7691,maria,male,26,usa,team d,forward,yricket,m77137,league,07-11-2021,team c,stadium 1,london,76,3,4,0,87,9.88,4895.86,1803.18,7951.1,4547.32,f95829,vvip,cash,1,smith,win,p7691-f95829,14650.14,94,0,4547.32,adult,high,1,1
p2063,maria,male,15,germany,team e,batsman,cricket,m15252,league,08-11-2021,team a,arena 2,london,55,2,3,3,23,4.8,2737.38,804.07,6954.2,8515.25,f55869,regular,credit card,3,patel,lose,p2063-f55869,10495.65,80,0,8515.25,junior,medium,1,2
p3451,liu,male,18,india,team b,defender,tennis,m74170,league,08-11-2021,team b,ground 3,london,30,4,1,2,32,9.26,3682.73,721.92,7730.21,2717.57,f86336,regular,online,5,rahul,lose,p3451-f86336,12134.86,49,0,2717.57,junior,high,1,2
p9468,priya,male,26,germany,team d,defender,cricket,m42426,championship,10-11-2021,team e,stadium 1,new york,72,4,2,3,88,7.82,4599.29,1692.2,9007.25,5021.02,f94065,vvip,online,1,rahul,win,p9468-f94065,15298.74,98,0,5021.02,adult,high,1,1
p3846,priya,female,28,usa,team c,bowler,basketball,m82249,championship,11-11-2021,team c,court 4,sydney,3,6,3,4,91,1.05,4560.73,1089.38,9917.28,6849.83,f12061,vvip,upi,1,anderson,lose,p3846-f12061,15567.39,40,0,6849.83,adult,low,2,2
p8955,carlos,female,19,uk,team a,batsman,basketball,m39311,championship,11-11-2021,team e,court 4,sydney,34,3,0,3,107,1.89,4415.06,755.79,3487.92,1257.32,f77144,vip,upi,5,lee,draw,p8955-f77144,8658.77,52,0,1257.32,junior,low,2,3
p5967,john,male,31,brazil,team a,defender,basketball,m48842,friendly,11-11-2021,team a,arena 2,new york,130,3,0,4,113,3.86,1795.33,1189.69,3347.62,2292.2,f75453,vvip,credit card,5,anderson,draw,p5967-f75453,6332.64,152,0,2292.2,senior,low,1,3
p1128,david,male,38,south africa,team d,goalkeeper,cricket,m23398,world cup,01-12-2021,team b,ground 3,sydney,50,2,3,3,95,2.43,2966.25,255.66,1396.96,5570.3,f97759,vvip,upi,3,patel,lose,p1128-f97759,4618.87,75,0,5570.3,senior,low,1,2
p2045,maria,female,36,usa,team e,defender,tennis,m13803,league,01-12-2021,team c,ground 3,berlin,124,6,1,0,98,2.33,2286.09,1125.35,1462.64,3478.84,f67698,vip,credit card,2,lee,lose,p2045-f67698,4874.08,139,0,3478.84,senior,low,2,2
p2876,mike,male,22,germany,team b,forward,basketball,m21134,friendly,02-12-2021,team e,stadium 1,berlin,107,6,1,0,0,2.76,1865.07,941.46,8242.66,9533.02,f98656,regular,online,2,anderson,draw,p2876-f98656,11049.19,122,0,9533.02,adult,low,1,3
p9548,maria,female,19,india,team a,forward,basketball,m26778,friendly,02-12-2021,team c,stadium 1,berlin,21,2,4,1,57,2.19,2458.7,166.37,7512.13,4493.23,f23782,nan,upi,2,anderson,win,p9548-f23782,10137.2,41,0,4493.23,junior,low,2,1
p5476,priya,female,44,australia,team e,bowler,football,m46832,league,03-12-2021,team a,court 4,london,23,8,1,2,13,6.43,4060.89,1254.84,2140.89,5368.39,f68684,regular,credit card,3,brown,win,p5476-f68684,7456.62,50,0,5368.39,senior,medium,2,1
p2405,priya,female,33,australia,team a,forward,tennis,m82423,world cup,04-12-2021,team e,stadium 1,berlin,18,2,0,0,59,8.66,1402.15,547.31,3605.33,5726.51,f23310,vip,upi,3,brown,win,p2405-f23310,5554.79,22,0,5726.51,senior,high,2,1
p9980,mike,male,20,uk,team a,bowler,basketball,m81936,league,06-12-2021,team c,ground 3,delhi,39,0,3,1,56,3.63,4970.27,216.82,2745.06,795.86,f38613,regular,upi,1,lee,draw,p9980-f38613,7932.15,52,0,795.86,adult,low,1,3
p6714,john,male,38,australia,team d,defender,cricket,m56833,friendly,08-12-2021,team a,ground 3,berlin,62,1,3,2,50,1.07,2154.08,1159.63,3388.19,4800.75,f44230,vvip,credit card,1,lee,draw,p6714-f44230,6701.9,81,0,4800.75,senior,low,1,3
p7389,mike,female,16,uk,team e,forward,tennis,m51095,friendly,09-12-2021,team a,stadium 1,sydney,124,7,4,1,81,8.34,579.32,1617.52,3420.68,7947.96,f48204,nan,upi,4,lee,win,p7389-f48204,5617.52,154,0,7947.96,junior,high,2,1
p7719,mike,male,41,germany,team d,batsman,cricket,m25891,world cup,10-12-2021,team a,court 4,london,62,1,3,1,84,8.58,3211.35,115.05,1429.48,7139.4,f22779,vip,credit card,2,rahul,draw,p7719-f22779,4755.88,77,0,7139.4,senior,high,1,3
p4602,john,female,35,uk,team c,batsman,tennis,m31834,friendly,10-12-2021,team e,stadium 1,new york,105,3,3,4,83,9.91,2628.98,772.11,7247.3,1353.74,f31601,vip,credit card,2,smith,win,p4602-f31601,10648.39,136,0,1353.74,senior,high,2,1
p8586,david,female,22,usa,team c,batsman,cricket,m59857,friendly,10-12-2021,team d,court 4,berlin,50,0,4,0,10,4.07,1393.37,474.03,7558.12,734.02,f29209,nan,credit card,5,patel,lose,p8586-f29209,9425.52,62,0,734.02,adult,medium,2,2
p7010,mike,male,41,germany,team c,batsman,tennis,m44188,championship,12-12-2021,team a,stadium 1,new york,18,0,0,3,26,6.07,681.13,225.39,7415.77,6182.91,f28973,vvip,upi,3,rahul,win,p7010-f28973,8322.29,30,0,6182.91,senior,medium,1,1
p9331,mike,male,29,south africa,team c,forward,basketball,m72222,friendly,03-01-2022,team e,ground 3,berlin,40,1,2,3,16,9.65,4053.22,1745.43,4492.1,4515.89,f67243,vvip,credit card,4,patel,win,p9331-f67243,10290.75,60,0,4515.89,adult,high,1,1
p2588,maria,female,43,uk,team d,defender,cricket,m77950,championship,06-01-2022,team a,arena 2,berlin,4,4,4,2,20,5.67,1073.62,1371.18,2231.96,1899.69,f68044,vvip,cash,5,rahul,lose,p2588-f68044,4676.76,32,0,1899.69,senior,medium,2,2
p7338,carlos,female,16,india,team e,goalkeeper,football,m76897,league,06-01-2022,team e,stadium 1,delhi,70,0,3,1,116,6.95,4443.79,188.94,1714.1,725.17,f46364,vip,upi,5,anderson,win,p7338-f46364,6346.83,83,0,725.17,junior,medium,2,1
p7488,mike,female,42,india,team e,bowler,cricket,m48240,friendly,08-01-2022,team b,court 4,berlin,97,4,3,0,116,9.71,3720.02,1756.32,9886.58,5876.56,f28980,vip,cash,1,anderson,win,p7488-f28980,15362.92,114,0,5876.56,senior,high,2,1
p1089,david,female,15,uk,team c,batsman,tennis,m46592,world cup,09-01-2022,team a,ground 3,berlin,78,2,1,1,11,4.46,1668.37,1338.69,2535.04,947.61,f21427,nan,credit card,5,rahul,win,p1089-f21427,5542.1,89,0,947.61,junior,medium,2,1
p7167,carlos,male,21,usa,team c,forward,football,m53804,world cup,10-01-2022,team a,ground 3,berlin,122,8,3,3,98,5.72,4219.6,1535.34,6419.3,2338.09,f30858,vvip,cash,4,rahul,win,p7167-f30858,12174.24,159,0,2338.09,adult,medium,1,1
p5982,sara,male,34,south africa,team d,forward,football,m46143,league,10-01-2022,team d,court 4,sydney,30,2,3,4,39,9.43,2503.86,581.14,2597.58,124.35,f83583,vvip,upi,2,lee,win,p5982-f83583,5682.58,59,0,124.35,senior,high,1,1
p9084,john,female,27,uk,team e,defender,cricket,m63971,friendly,12-01-2022,team a,ground 3,new york,31,0,3,2,1,8.79,1246.7,848.97,4235.87,3931.13,f75760,regular,credit card,2,lee,lose,p9084-f75760,6331.54,48,0,3931.13,adult,high,2,2
p1046,liu,female,18,australia,team a,defender,football,m49425,world cup,12-01-2022,team b,ground 3,new york,1,2,3,4,43,3.2,4938.28,91.86,6163.72,3244.87,f85864,vvip,upi,5,brown,draw,p1046-f85864,11193.86,30,0,3244.87,junior,low,2,3
p8727,sara,female,15,india,team a,forward,tennis,m23061,championship,01-02-2022,team e,court 4,new york,148,6,0,2,46,9.01,4149.63,1693.51,7518.31,2322.71,f24726,vvip,upi,5,rahul,win,p8727-f24726,13361.45,168,0,2322.71,junior,high,2,1
p5719,liu,female,26,usa,team a,goalkeeper,football,m63187,league,02-02-2022,team b,stadium 1,sydney,6,4,1,4,56,4,1409.66,562.57,5149.85,8443.51,f71404,regular,online,5,brown,lose,p5719-f71404,7122.08,33,0,8443.51,adult,medium,2,2
p7325,mike,male,29,brazil,team e,defender,basketball,m64068,world cup,02-02-2022,team c,court 4,sydney,100,4,2,1,61,9.48,1614.47,914.14,5012.46,635.56,f84288,vvip,online,4,patel,lose,p7325-f84288,7541.07,118,0,635.56,adult,high,1,2
p8378,amit,male,35,uk,team b,bowler,basketball,m32244,world cup,03-02-2022,team b,ground 3,london,58,2,0,3,23,8.48,1257.95,1263.07,7976.36,1193.68,f97594,vip,upi,2,patel,draw,p8378-f97594,10497.38,74,0,1193.68,senior,high,1,3
p5183,amit,female,15,india,team a,batsman,tennis,m61755,league,03-02-2022,team e,arena 2,berlin,107,1,0,3,44,2.99,3592.05,57.19,1101.67,730.5,f61694,vip,online,4,smith,win,p5183-f61694,4750.91,121,0,730.5,junior,low,2,1
p6258,mike,female,33,india,team e,defender,basketball,m59434,league,05-02-2022,team e,ground 3,berlin,50,1,0,1,4,6.77,3379.86,204.53,1647.7,4845.68,f41666,vip,upi,5,patel,lose,p6258-f41666,5232.09,56,0,4845.68,senior,medium,2,2
p6924,amit,female,43,ysa,team a,defender,football,m39378,world cup,07-02-2022,team b,arena 2,berlin,52,1,3,3,73,8.34,2360.85,1251.06,6638.78,6677.54,f49485,vvip,cash,1,patel,win,p6924-f49485,10250.69,75,0,6677.54,senior,high,2,1
p8801,priya,female,22,south africa,team d,batsman,basketball,m94434,championship,08-02-2022,team b,court 4,delhi,51,7,2,0,31,6.74,3326.46,669.91,4025.33,882.08,f72132,vvip,credit card,3,smith,draw,p8801-f72132,8021.7,71,0,882.08,adult,medium,2,3
p8353,maria,male,20,uk,team d,goalkeeper,tennis,m85598,league,08-02-2022,team b,court 4,sydney,79,2,4,2,57,7.77,2004.42,985.1,8551.37,3571.13,f75135,regular,cash,1,brown,win,p8353-f75135,11540.89,103,0,3571.13,adult,high,1,1
p5837,david,male,37,india,team e,forward,cricket,m42990,friendly,10-02-2022,team a,ground 3,berlin,148,0,2,2,97,7.26,3042.07,1858.01,9409.91,7848.33,f34944,regular,upi,4,smith,lose,p5837-f34944,14309.99,162,0,7848.33,senior,high,1,2
p6918,sara,male,35,australia,team d,goalkeeper,basketball,m76166,championship,10-02-2022,team e,stadium 1,new york,55,7,2,0,99,1.38,4670.64,60.35,5114.88,2555.18,f63202,vvip,online,3,lee,draw,p6918-f63202,9845.87,75,0,2555.18,senior,low,1,3
p2880,john,male,23,australia,team e,batsman,tennis,m49714,world cup,10-02-2022,team a,court 4,sydney,126,7,1,0,46,2.4,3513.44,579.36,4484.6,4764.09,f53379,vvip,upi,2,lee,win,p2880-f53379,8577.4,143,0,4764.09,adult,low,1,1
p4279,john,female,19,usa,team c,forward,cricket,m71572,championship,10-02-2022,team a,arena 2,london,84,5,1,2,74,6.57,3277.5,524.83,6189.71,7737.56,f81799,vip,cash,5,anderson,win,p4279-f81799,9992.04,105,0,7737.56,junior,medium,2,1
p8015,amit,female,34,south africa,team c,forward,football,m99152,championship,10-02-2022,team a,arena 2,sydney,64,1,4,3,2,4.05,3278.07,953.5,5960.12,9493.05,f91698,regular,online,4,patel,win,p8015-f91698,10191.69,90,0,9493.05,senior,medium,2,1
p4495,john,male,34,usa,team e,bowler,cricket,m20293,league,11-02-2022,team a,arena 2,berlin,105,3,2,1,114,2.48,2418.81,46.87,7608.57,8613.38,f39415,nan,cash,1,brown,win,p4495-f39415,10074.25,121,0,8613.38,senior,low,1,1
p8763,priya,female,32,india,team b,forward,basketball,m51890,friendly,11-02-2022,team c,stadium 1,delhi,126,7,1,3,69,5.01,1293.18,946.47,8730.66,7268.28,f10634,vip,upi,3,smith,draw,p8763-f10634,10970.31,155,0,7268.28,senior,medium,2,3
p8121,mike,male,42,india,team c,defender,cricket,m72981,friendly,12-02-2022,team b,stadium 1,delhi,103,0,1,0,22,7.74,4823.39,1224.92,6851.97,7062.53,f41151,vip,online,3,patel,draw,p8121-f41151,12900.28,106,0,7062.53,senior,high,1,3
p1200,john,male,21,usa,team e,batsman,football,m96004,league,01-03-2022,team a,court 4,berlin,72,8,0,0,52,5.95,3841.67,825.13,7228.97,7724.63,f92878,vip,upi,5,brown,lose,p1200-f92878,11895.77,88,0,7724.63,adult,medium,1,2
p1194,carlos,female,42,usa,team b,batsman,football,m11487,friendly,01-03-2022,team b,stadium 1,delhi,140,0,2,4,90,3.85,3322.62,1613.7,3159.91,4354.27,f18917,regular,cash,4,patel,lose,p1194-f18917,8096.23,162,0,4354.27,senior,low,2,2
